date,platform,locale,campaign_type,media_source,ad_show_id_final,ad_show_title_final,ad_show_language_final,genre,sub_team,total_cost_dollars,refresh_date
3/4/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Channel,401.498512632816,3/5/2026
2/17/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,UGC,21.2621249759926,3/5/2026
3/3/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Channel,536.876495196512,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,NA,32.5291823705243,3/5/2026
3/4/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,2821.64298964887,3/5/2026
2/1/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,6046.7246423534,3/5/2026
2/16/2026,android,USA,Scaling,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,2906.99633896888,3/5/2026
2/18/2026,android,USA,Testing,Facebook,Others,Others,english,,Growth,520.711692665569,3/5/2026
2/11/2026,ios,USA,Scaling,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,22798.541712385,3/5/2026
2/24/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Script Cracking,2126.16457680208,3/5/2026
2/7/2026,android,USA,Scaling,Facebook,Others,Others,spanish,,Growth,2326.1413049246,3/5/2026
2/28/2026,android,USA,Scaling,Facebook,Others,Others,spanish,,Growth,1845.63359496866,3/5/2026
2/24/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,182.717118303731,3/5/2026
2/10/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,4338.5341930923,3/5/2026
2/9/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2375.42549148613,3/5/2026
2/9/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,955.049359909787,3/5/2026
2/2/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,7404.70562250206,3/5/2026
2/15/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,1142.82452886002,3/5/2026
2/28/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,51.4242169441913,3/5/2026
2/4/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,1674.72988682684,3/5/2026
3/3/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,84.24059862148,3/5/2026
2/22/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,14.0343061224438,3/5/2026
2/10/2026,android,USA,Testing,Facebook,Others,Others,,,Commissioning,404.219080684882,3/5/2026
2/13/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,7248.54468486623,3/5/2026
2/19/2026,android,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,5491.09240660925,3/5/2026
2/2/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,3652.04804650523,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,1704.88163164275,3/5/2026
2/24/2026,android,USA,Testing,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,950.048446863712,3/5/2026
3/3/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,2636.61077645661,3/5/2026
2/7/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,2198.87618013788,3/5/2026
2/23/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,4924.04149152693,3/5/2026
3/3/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,3261.10844439863,3/5/2026
2/25/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2069.44981457382,3/5/2026
2/28/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,8348.68286496281,3/5/2026
2/20/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,2096.31570591572,3/5/2026
2/5/2026,android,USA,Testing,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,79.0168489984364,3/5/2026
2/1/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,1742.39264429392,3/5/2026
2/19/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,13030.3147123947,3/5/2026
2/28/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4804.23376600388,3/5/2026
2/25/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,404.850748314336,3/5/2026
2/4/2026,android,USA,Testing,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,55.5878162566352,3/5/2026
2/24/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,8072.53736286517,3/5/2026
2/26/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,1412.63453828852,3/5/2026
3/2/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,193.639362850076,3/5/2026
2/4/2026,android,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,1002.18067506895,3/5/2026
2/12/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,4.07556396689175,3/5/2026
2/2/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,1336.05174823663,3/5/2026
2/11/2026,android,USA,Testing,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,R&D,218.869431312793,3/5/2026
2/19/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,8809.24370797655,3/5/2026
2/18/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,3374.88493145558,3/5/2026
2/8/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,3115.55675765751,3/5/2026
2/12/2026,android,USA,Testing,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,815.908571028832,3/5/2026
2/24/2026,android,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,1001.75684472191,3/5/2026
2/27/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,12776.5044707139,3/5/2026
2/22/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2281.92609435306,3/5/2026
2/7/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,1138.31136833957,3/5/2026
2/14/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,4911.10178300033,3/5/2026
2/12/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,2390.44889811621,3/5/2026
2/10/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,727.757343292137,3/5/2026
2/1/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,6165.10329525213,3/5/2026
2/6/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,827.632856842503,3/5/2026
2/26/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1056.04720633231,3/5/2026
2/13/2026,ios,USA,Scaling,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,19237.3133101466,3/5/2026
2/7/2026,ios,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,5976.57872131754,3/5/2026
2/17/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2139.90194786069,3/5/2026
3/1/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,39.1740351303957,3/5/2026
2/26/2026,android,USA,Testing,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,1365.33805804634,3/5/2026
2/22/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,5572.42412234006,3/5/2026
2/3/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,144.655107627059,3/5/2026
2/13/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1000.62150720984,3/5/2026
2/19/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,4569.7177318802,3/5/2026
3/2/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,6251.15970903258,3/5/2026
2/11/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,1013.6680098264,3/5/2026
2/19/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Script Cracking,691.384900225263,3/5/2026
3/4/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,636.431301743725,3/5/2026
2/8/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,4059.49351973156,3/5/2026
2/26/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,3355.7993276124,3/5/2026
2/16/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,17887.1297958309,3/5/2026
2/15/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,2088.17645618574,3/5/2026
2/1/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Script Cracking,1558.77259791383,3/5/2026
2/4/2026,android,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,2552.24948539217,3/5/2026
2/1/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,8219.81930409902,3/5/2026
2/10/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,884.834268225691,3/5/2026
3/2/2026,android,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,6935.51102584863,3/5/2026
2/27/2026,android,USA,Testing,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,1441.5959923898,3/5/2026
3/3/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,207.260490750847,3/5/2026
2/9/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,10209.1176871823,3/5/2026
2/22/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Script Cracking,662.795873908724,3/5/2026
2/18/2026,ios,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,10447.5604300048,3/5/2026
2/12/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4487.00823065937,3/5/2026
3/4/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,370.133205983296,3/5/2026
2/12/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,2168.80638178604,3/5/2026
3/3/2026,android,USA,Scaling,Affiliates,Others,Others,,,Affiliates,562.624359229889,3/5/2026
2/7/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Script Cracking,2579.10999534891,3/5/2026
2/9/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,2954.93463099287,3/5/2026
2/14/2026,android,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,986.771365506643,3/5/2026
2/20/2026,android,USA,Testing,Facebook,Others,Others,english,,Growth,836.47223907312,3/5/2026
2/23/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,7013.02254974929,3/5/2026
2/7/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,5011.08069052652,3/5/2026
2/24/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,5953.55464556848,3/5/2026
2/13/2026,android,USA,Testing,Facebook,Others,Others,english,,Growth,213.943460254021,3/5/2026
2/26/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,242.95004593164,3/5/2026
2/16/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2505.68412494481,3/5/2026
2/26/2026,android,USA,Scaling,Facebook,Others,Others,spanish,,Growth,2334.42577662031,3/5/2026
2/27/2026,android,USA,Scaling,Affiliates,Others,Others,,,Affiliates,540.130372894779,3/5/2026
2/16/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,8561.83125120052,3/5/2026
2/14/2026,android,USA,Scaling,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,2287.47683118953,3/5/2026
2/11/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,1758.46358518196,3/5/2026
2/9/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,5096.50696758046,3/5/2026
2/27/2026,android,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,12582.2197381754,3/5/2026
2/1/2026,android,USA,Testing,Facebook,Others,Others,,,Commissioning,676.963801235965,3/5/2026
2/6/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,103.294933793124,3/5/2026
2/18/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,3775.48558720531,3/5/2026
2/17/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,999.636652866738,3/5/2026
2/12/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,9989.01287212322,3/5/2026
2/23/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4581.05769203452,3/5/2026
2/25/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Script Cracking,2467.26562929494,3/5/2026
2/25/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Script Cracking,698.384777133974,3/5/2026
3/2/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,5778.07163870282,3/5/2026
2/21/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,6783.46940733153,3/5/2026
2/26/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,6107.90946102084,3/5/2026
2/20/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4227.48820206835,3/5/2026
2/11/2026,ios,USA,Scaling,Facebook,Others,Others,spanish,,Growth,7155.61675003297,3/5/2026
2/26/2026,android,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,5336.06891542157,3/5/2026
2/1/2026,android,USA,Scaling,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,3566.46367761549,3/5/2026
2/15/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,520.313217656791,3/5/2026
2/10/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,10301.4973873928,3/5/2026
2/18/2026,android,USA,Testing,Facebook,Others,Others,,,Script Cracking,360.529731106367,3/5/2026
2/24/2026,ios,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,405.775281516771,3/5/2026
2/26/2026,android,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,3858.96480685839,3/5/2026
2/22/2026,android,USA,Testing,Facebook,Others,Others,english,,Script Cracking,22547.4691141854,3/5/2026
2/18/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2218.79490298874,3/5/2026
2/26/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1155.02744038853,3/5/2026
2/21/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,8422.99653746757,3/5/2026
3/3/2026,ios,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,4459.61018763972,3/5/2026
2/18/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,2533.55629222971,3/5/2026
2/24/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,1692.12676395688,3/5/2026
2/26/2026,android,USA,Scaling,Affiliates,Others,Others,,,Affiliates,507.38843974655,3/5/2026
3/2/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,941.428360003544,3/5/2026
2/6/2026,android,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,10350.238435078,3/5/2026
2/22/2026,android,USA,Scaling,Google,Others,Others,spanish,,Growth,1723.96796657176,3/5/2026
2/6/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Script Cracking,2929.25660250524,3/5/2026
2/21/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,995.255417202068,3/5/2026
3/4/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1057.24757015348,3/5/2026
2/22/2026,ios,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,3997.31798014547,3/5/2026
2/18/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,318.85995599333,3/5/2026
2/5/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,206.510225488282,3/5/2026
